id,text,anger,disgust,fear,joy,sadness,surprise,emotions,language
eng_train_track_a_00072,"the redmond cycling club that organizes this event, had made-to-order coldcut sandwiches and -- be still my heart -- ice-cold cans of coca-cola at the final aid station.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00073,i was walking around cursing the day in my head.,1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00074,i shook my head and willed every broken hearted thought to go away.,0,,0,0,1,0,['sadness'],english
eng_train_track_a_00075,"i hope whatever i did do today, the two paper 2s adn the reading of the ntoes adn the definitaions i recited, stick in my head and i do nt forget anything: ( sigh.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00076,"about 3 years ago i had a very vivid dream about my deceased aunt and uncle, sylvia &amp; john.",0,,0,0,1,1,['sadness' 'surprise'],english
eng_train_track_a_00077,"it could have been my eye -- but my glasses probably blocked that from happening, and diverted the injury higher up on my head.",0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00078,`` i went to put my hand in my pockets and realised what they'd done.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00079,"but my heart pounded in my chest and i couldnt breath, couldnt even look at him.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00080,i was never so happy to have my feet on solid ground though.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00081,they don't seem to be evil or dangerous.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00082,i always like to head out into the boonies after i have been away for a long time... to get my head straight.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00083,sage grabbed my toothbrush this morning and showed me how to brush my teeth.,0,,0,0,0,0,[],english
eng_train_track_a_00084,"i trust this man even less than the woman, but i can't put my finger on it.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00085,i guess i pointed to jenny without hesitation.,0,,0,0,0,0,[],english
eng_train_track_a_00086,we locked our door and kept our lights on the whole night and just watched movies until dawn.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00087,just doing something this stupid as a kid.,0,,0,0,1,0,['sadness'],english
eng_train_track_a_00088,fishin '' i woke up in the morning my head was throbing black and blue eyed thought i'd died smashed up my tv set.,0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00089,it was as if everything was silent for just a second.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00090,"i filled it out and tried to stay calm, but my legs were still shaking!",0,,1,0,0,0,['fear'],english
eng_train_track_a_00091,""" the man told her that he had and she said, ""well, i might as well tell you the story.",0,,0,0,0,1,['surprise'],english
eng_train_track_a_00092,"first, some background: i am a male, i live in latvia, my father is a hunter and we occasionally go hunting during the weekends.",0,,0,0,0,0,[],english
eng_train_track_a_00093,"needless to say, i turned her down.",0,,0,0,0,0,[],english
eng_train_track_a_00094,"after dragging myself through all of those sets, my stomach being upset, and my body feeling entirely fatigued $ the last thing i wanted to do was hop on the treadmill for some incline walking.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00095,"the first five minutes i could feel my heart pounding in my chest, as our q&a went on i got more relaxed.",0,,1,1,0,0,['fear' 'joy'],english
eng_train_track_a_00096,and these were brutal wounds.,1,,1,0,1,1,['anger' 'fear' 'sadness' 'surprise'],english
eng_train_track_a_00097,"slowly sliding down towards the floor, not having the strength to stay up on my feet any longer, hearing the words `` it's time '' and thinking please no.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00098,my eyes welled up with tears and my voice cracked.,0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00099,"however, i made sure to take a few swishes of water just so my mouth felt like it got a lot of moisture.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00100,"thankfully, he doesn't really hold grudges, so i think every day starts with a clean slate... of course, like a normal human being, he has his limit, which i am trying really really hard to avoid reaching.also, my throat is dry and hurting because i slept with my mouth wide open last night, and the two times i napped at the boy's house, i slept with it open, again.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00101,""" ""look... out your window.",0,,0,0,0,1,['surprise'],english
eng_train_track_a_00102,the silence cupped my ears where it was all i could see and hear.,0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00103,"i'm happy that someone was there, but then again, there still is that part of me, driven deep down and rooted in the ground that keeps on whispering in my ear, `` in the end, all you got is you, remember that. ''",0,,1,1,1,0,['fear' 'joy' 'sadness'],english
eng_train_track_a_00104,"so not an objection at the ceremony, but my wife's parents and brother didn't come to the ceremony at all out of objection to us getting hitched.",1,,1,0,1,1,['anger' 'fear' 'sadness' 'surprise'],english
eng_train_track_a_00105,the stench hit me first.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00106,it was the dance of my heart.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00107,he gave me my love of science and education.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00108,i thought it was a joke.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00109,"i feel like my stomach's had a growth spurt, which leaves me aching and sore.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00110,i got a little burn on my finger and it ticked me off.,1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00111,i'm confused about it but keep pressing.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00112,"the second time i saw her, she told me she was a registered sex offender.",1,,1,0,1,1,['anger' 'fear' 'sadness' 'surprise'],english
eng_train_track_a_00113,"she was rude to our photographer, she was rude to a few guests, and to us.",1,,0,0,0,0,['anger'],english
eng_train_track_a_00114,"an hour after i got here my eyes swelled up and are so itchy, my athsma is ridiculous ( in vic i do nt even take medications!",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00115,"as usual, i feel like im carrying too much burdens in my heart.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00116,"i hate the idea of not making progress, it breaks my heart to see time being wasted away, standing still-i hate the idea that i can not see the world.",1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00117,but i spent two days reading and still didn't hit the end of this thread.,1,,1,0,0,1,['anger' 'fear' 'surprise'],english
eng_train_track_a_00118,"but i was feeling really nervous, and my hands were sweaty.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00119,and throw my hands in the air.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00120,then the cop shows up.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00121,"teetering for a moment, i caught myself from falling only to fling myself to my knees in the dirt.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00122,"i fumbled my way toward the light, and my fingers closed around the doorknob.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00123,"i did as much time as i could on my feet for closing gate, but had to sit for stretch before cannon.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00124,"the weather up there are super cozy, i went to wash my hand, the water are freezing!!!",0,,1,0,0,0,['fear'],english
eng_train_track_a_00125,"but the emotional constrictor that had wrapped itself around my ribs and stomach seems to have gone, and it's not a strain to smile.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00126,"nothing like the city to remind you that you are among humans and animals.proactive acne shit review: so, after only a week of using proactive, i started to notice the difference in my skin.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00127,she certainly has the right name... view at the glaciers in the distance.me being silly... so i had a good morning before going to work and feeling the world-at least the hotel world-crumbling at my feet...,0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00128,my heart beat so fast when the beautiful man give yunho a peck on his left cheek.,0,,1,1,0,0,['fear' 'joy'],english
eng_train_track_a_00129,the nightmares and fear were new and inexplicable.,0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00130,i could feel my heart breaking into millions of pieces.,0,,0,0,1,0,['sadness'],english
eng_train_track_a_00131,"the kissing and touching don't stop, they just get more... interesting.",0,,0,1,0,1,['joy' 'surprise'],english
eng_train_track_a_00132,"i was trying to concentrate on not falling, but i totally slipped and almost fell on my face.",0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00133,"im not ashamed to say sometimes i have more fun clipping my nails, pumicing my feet, moisturizing my body and watching the wedding planner on tbs with a mask on my face while conditioning my hands and feet with special lotion and gloves & booties on.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00134,we are earths last hope against extinction.,0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00135,went to a party at a friends house.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00136,"jimmy gently poured some into my mouth, dipping my head back and asking me to swallow.",0,,0,0,0,0,[],english
eng_train_track_a_00137,fast forward six months - i've moved to central virginia for work.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00138,( huge grin on my face now. ),0,,0,1,0,0,['joy'],english
eng_train_track_a_00139,"pops been moved out of icu now and he's going well, but now i've sprained my wrist... stupid hockey!",1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00140,"i told them i felt a bit sick so they hurriedly put a sickbowl on my chest, then 10 seconds later i spewed up but a lot of it when all down my new white tshirt.",0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00141,"eventually the fridge was back in place and i had even managed to score a minor victory against my fear of fire extinguishers as i successfully moved it across the room ( the fear comes from one fell on my foot, long story! )",0,,1,0,0,0,['fear'],english
eng_train_track_a_00142,my jaw nearly dropped.,0,,0,0,0,1,['surprise'],english
eng_train_track_a_00143,"after i wash my face and brush my teeth, i go out from the kitchen and found that, someone sleep on my place, using my blanket and also pillow.",0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00144,not creepy but ghostly.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00145,"what came out of my mouth was: ""because white reigns supreme.",1,,1,0,1,1,['anger' 'fear' 'sadness' 'surprise'],english
eng_train_track_a_00146,"don't walk away, i'm talking to you, there's bruises on my face.",1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00147,as i go to take the hook out of my 4th fish... it shakes and embeds the hook in my hand.,1,,1,0,1,1,['anger' 'fear' 'sadness' 'surprise'],english
eng_train_track_a_00148,i saw peppermint patties.,0,,0,1,0,1,['joy' 'surprise'],english
eng_train_track_a_00149,it better not be for my parenting.,1,,1,0,0,0,['anger' 'fear'],english
eng_train_track_a_00150,can i add a bridesmaid-zilla story?,0,,0,1,0,1,['joy' 'surprise'],english
eng_train_track_a_00151,we ended up keeping the old house and renting it out though.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00152,"most mornings i drift in and out, slowly shaking off the fuddle of sleep but yesterday i was right there with my eyes wide open and the clock saying eight.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00153,`` my god $ '' `` what's wrong with my arm? '',0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00154,could be wrong though.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00155,"every movement of the body below my waist caused pain, in such a way that i could anticipate it and, with a bit of understanding, even cope.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00156,first day of school.,0,,1,1,0,0,['fear' 'joy'],english
eng_train_track_a_00157,"she opened the door of the moving vehicle, jumped out, and landed on her feet.",0,,1,1,0,1,['fear' 'joy' 'surprise'],english
eng_train_track_a_00158,my mouth by then like cardboard.,0,,0,0,0,0,[],english
eng_train_track_a_00159,i was scared shitless.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00160,not a single soul.,0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00161,"as the blood seems to return to my head, i can think clearly and muster the energy to keep going.",0,,1,1,0,0,['fear' 'joy'],english
eng_train_track_a_00162,"i fell out of a tree earlier today, and landed on my head after about an eight foot drop onto concrete.",0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00163,"but well need large plastic bags, i dont know where to get those.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00164,i wish i had.,0,,0,0,1,0,['sadness'],english
eng_train_track_a_00165,"the next thing i knew, i felt this huge impact on my head, and then a few more after that.",0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00166,"i turn around, hoping my back hid part of my drawing and look down at the paper in front of ryutaro, my hand only inches away from his and start to explain the directions a little clearer to him.",0,,0,0,0,0,[],english
eng_train_track_a_00167,she was very wrong.,1,,0,0,0,0,['anger'],english
eng_train_track_a_00168,they seemed quit some distance away from me.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00169,my back is jacked up again.,1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00170,"of course, i could have soaked my hand in a bucket for a couple of hours, but that's not the case here.",0,,0,0,0,0,[],english
eng_train_track_a_00171,as he approached the edge of it he took to prep hops.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00172,"in silence, i prayed and searched my heart....",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00173,i couldnt walk without tripping over her.,1,,1,0,0,0,['anger' 'fear'],english
eng_train_track_a_00174,you know the ones?,0,,0,0,0,1,['surprise'],english
eng_train_track_a_00175,"i could hardly believe that after all this time, after so many seasons spent reaping despair, he was finally here, in my arms.",0,,0,1,0,0,['joy'],english
eng_train_track_a_00176,"we could have been part of organized crime, but my grandpa (who died before i was born) didn't want any part of it and decided to live an honest life.",0,,0,1,1,1,['joy' 'sadness' 'surprise'],english
eng_train_track_a_00177,they hooked me up to an iv to give me some medicine ( not sure what kind ) and gave me a shot of adrenaline to try to get the swelling in my throat down.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00178,i remembered back to last week when my neck was really hurting.,0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00179,"the form itself did not shed any light, but was light.",0,,0,0,0,1,['surprise'],english
eng_train_track_a_00180,"it was just a knick, but and the blood $ the rain was cold, but my tears were hot against my cheeks.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00181,"it looked like there was a golfball on the side of my knee... a purple, blueish golfball.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00182,"this is typical, as they need to justify their existence.",1,,0,0,0,0,['anger'],english
eng_train_track_a_00183,seemingly because the bartenders were very heavy handed.,1,,0,0,0,0,['anger'],english
eng_train_track_a_00184,& # x 26; nbsp; i folded my arms on the table and rested my head on my hands-but in a few moments there was a lot of tension in my jaw from this positon.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00185,my pride hurt worse than my leg did.,1,,0,0,1,0,['anger' 'sadness'],english
eng_train_track_a_00186,on sunday i tucked the new license plates under my arm and headed out to the garage to find the duck tool.,0,,0,0,0,0,[],english
eng_train_track_a_00187,blotted out the moon.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00188,my hand hurt so bad afterwards.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00189,i had just had a procedure done to implant an intrathecal baclofen pump in my belly.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00190,"last i heard, that other guy was homeless and dead.",0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00191,with sudden resolution i took my hands from the rail.,0,,0,0,0,0,[],english
eng_train_track_a_00192,"the following two days, i was in a moderate amount of pain and had very limited range of motion in my arms.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00193,i felt a slight heat creep over my cheeks and i giggled lightly coming back to the thought that he was all mine.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00194,"let me put it this way: i burned so much as a kid that my nose is permanently red.i look back on all of this skin damage, and wish i could go back to my old self and do some kind of scared straight intervention.",0,,0,0,1,0,['sadness'],english
eng_train_track_a_00195,"after the deception, but before the divorce.",1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00196,it just... went away.,0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00197,"it was really nice to feel the sun on my face because the winter blues really are real-for me at least: ) it was brent's birthday while we were there, and my awesome family throw him a little birthday party ( i was so glad that i didn't have to do a thing )!",0,,0,1,0,0,['joy'],english
eng_train_track_a_00198,"stuck in this place, with the world rushing by, tears stream down my face, as i stand here, waiting to die.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00199,the cold outside feels so good on my skin.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00200,several times in the last couple weeks i've had to scratch my head cleverly for a few minutes trying to figure out how to get into my office.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00201,"now, i just sit there and nod my head, as i listen to the excuses people use to not make positive changes in their life.",0,,0,0,0,0,[],english
eng_train_track_a_00202,"not moving, not menacing.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00203,the first thought that came into my head was that i needed to go to work as soon as possible.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00204,a rather regular occurrence happened at night upstairs.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00205,spirit-search my heart,0,,0,0,0,0,[],english
eng_train_track_a_00206,"i play it over and over in my head, word for word.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00207,"so many things were going on in my life, in my head and in my heart that i just couldn't write any of them down.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00208,it felt so real that i actually woke up.,0,,1,0,0,1,['fear' 'surprise'],english
eng_train_track_a_00209,my ex-boyfriend was just a horrible liar.,1,,0,0,1,0,['anger' 'sadness'],english
eng_train_track_a_00210,the police were trying to calm him down.,0,,1,0,0,0,['fear'],english
eng_train_track_a_00211,my brain stops and then i feel like conking out.,0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00212,your son is not liking the strap around my belly. '',0,,1,0,0,0,['fear'],english
eng_train_track_a_00213,at one point it even came up to my foot to nibble on the grass near my toes.,0,,0,1,0,0,['joy'],english
eng_train_track_a_00214,but it was good; it kept me on my feet for a long while.knee?,0,,0,1,0,0,['joy'],english
eng_train_track_a_00215,"i pull the trigger, feel the recoil in my hand along with the professionally, almost muted sound and watch him shudder and then go limp against me.",1,,1,0,1,0,['anger' 'fear' 'sadness'],english
eng_train_track_a_00216,"well i make it about 2 miles from my apartment when i notice a small drop on my arm and then another, i say uh oh i better get back then it starts to rain a little, then harder and harder, to the point that im soaked, even my shoes are filled with water.",0,,1,0,1,0,['fear' 'sadness'],english
eng_train_track_a_00217,"last night i walked into my room ( without turning on the light switch ) and tripped over a laundry basket, and fell on my face.",0,,1,0,1,1,['fear' 'sadness' 'surprise'],english
eng_train_track_a_00218,i was completely dumbstruck.,0,,0,0,0,1,['surprise'],english
eng_train_track_a_00219,"as i was placing them in the `` to be thrown out '' pile, something caught my eye and made me look closer.",0,,0,0,0,1,['surprise'],english
eng_train_track_a_00220,"as i frantically grabbed at it to pull it up, i dropped every single thing in my hands.",1,,1,0,0,1,['anger' 'fear' 'surprise'],english
eng_train_track_a_00221,"we always just thought she was scared of the dark, just like most kids are.",0,,1,0,0,0,['fear'],english
eng_train_track_a_00222,"she claimed i beat her, raped her, tortured, and abused her.",1,,1,0,1,1,['anger' 'fear' 'sadness' 'surprise'],english
eng_train_track_a_00223,i had a lump in my throat several times.,0,,1,0,1,0,['fear' 'sadness'],english
